IBGE;MUNICIPIO;LATITUDE_MUNICIPIO;LONGITUDE_MUNICIPIO;SIGLA_UF;COORDENADORIA REGIONAL DE SAUDE;REGIAO SAUDE;CODIGO MACRORREGIAO SAUDE;MACRORREGIAO SAUDE;CODIGO REGIAO COVID;REGIAO COVID;CNES ESTABELECIMENTO SAUDE;NOME FANTASIA ESTABELECIMENTO SAUDE;LATITUDE_ESTABELECIMENTO;LONGITUDE_ESTABELECIMENTO;DATA INCLUSAO REGISTRO;NUMERO LEITOS UTI ADULTO (SUS  PRIVADO);NUMERO LEITOS CLINICOS ADULTO  (SUS  PRIVADO);NUMERO LEITOS UTI PEDRIATRICO  (SUS  PRIVADO);NUMERO DE RESPIRADORES;NUMERO SUSPEITOS COVID-SRAG EM LEITO UTI ADULTO  (SUS  PRIVADO);NUMERO CONFIRMADOS COVID EM LEITO UTI ADULTO  (SUS  PRIVADO);NUMERO SUSPEITOS COVID-SRAG EM LEITO UTI PEDIATRICO  (SUS  PRIVADO);NUMERO CONFIRMADOS COVID EM LEITO UTI PEDIATRICO  (SUS  PRIVADO);NUMERO SUSPEITOS COVID-SRAG EM LEITO CLINICO ADULTO  (SUS  PRIVADO);NUMERO CONFIRMADOS COVID EM LEITO CLINICO ADULTO  (SUS  PRIVADO);NUMERO SUSPEITOS COVID-SRAG EM LEITO CLINICO PEDIATRICO  (SUS  PRIVADO);NUMERO CONFIRMADOS COVID EM LEITO CLINICO PEDIATRICO  (SUS  PRIVADO);NUMERO PACIENTES ADULTOS SUSPEITOS E CONFIRMADOS UTILIZANDO RESPIRADORES EM UTI;NUMERO PACIENTES ADULTOS INTERNADOS EM LEITOS UTI  (SUS  PRIVADO)
431643;Saldanha Marinho;-28.393;-53.095;RS;09 CRS;Região 12 - Portal das Missões;4303;Missioneira;09;CRUZ ALTA - R12;2263874;HOSPITAL MUNICIPAL SALDANHA MARINHO;-28.3994842;-53.0951289;2020-06-20 17:47:01.0;0;6;0;0;0;0;0;0;0;0;0;0;0;0
431643;Saldanha Marinho;-28.393;-53.095;RS;09 CRS;Região 12 - Portal das Missões;4303;Missioneira;09;CRUZ ALTA - R12;2263874;HOSPITAL MUNICIPAL SALDANHA MARINHO;-28.3994842;-53.0951289;2020-06-21 17:31:52.0;0;6;0;0;0;0;0;0;0;0;0;0;0;0
431643;Saldanha Marinho;-28.393;-53.095;RS;09 CRS;Região 12 - Portal das Missões;4303;Missioneira;09;CRUZ ALTA - R12;2263874;HOSPITAL MUNICIPAL SALDANHA MARINHO;-28.3994842;-53.0951289;2020-06-22 17:53:00.0;0;6;0;0;0;0;0;0;0;0;0;0;0;0
431643;Saldanha Marinho;-28.393;-53.095;RS;09 CRS;Região 12 - Portal das Missões;4303;Missioneira;09;CRUZ ALTA - R12;2263874;HOSPITAL MUNICIPAL SALDANHA MARINHO;-28.3994842;-53.0951289;2020-06-23 17:55:18.0;0;6;0;0;0;0;0;0;0;0;0;0;0;0
431643;Saldanha Marinho;-28.393;-53.095;RS;09 CRS;Região 12 - Portal das Missões;4303;Missioneira;09;CRUZ ALTA - R12;2263874;HOSPITAL MUNICIPAL SALDANHA MARINHO;-28.3994842;-53.0951289;2020-06-24 18:57:03.0;0;6;0;0;0;0;0;0;0;0;0;0;0;0
431850;São José do Norte;-32.015;-52.042;RS;03 CRS;Região 21 - Sul;4306;Sul;15;PELOTAS - R21;2233355;HOSPITAL MUNICIPAL SAO JOSE DO NORTE;-32.0097314;-52.0410286;2020-06-11 11:35:02.0;0;8;0;3;0;0;0;0;0;0;0;0;0;0
431850;São José do Norte;-32.015;-52.042;RS;03 CRS;Região 21 - Sul;4306;Sul;15;PELOTAS - R21;2233355;HOSPITAL MUNICIPAL SAO JOSE DO NORTE;-32.0097314;-52.0410286;2020-06-12 11:12:41.0;0;8;0;3;0;0;0;0;0;0;0;0;0;0
431850;São José do Norte;-32.015;-52.042;RS;03 CRS;Região 21 - Sul;4306;Sul;15;PELOTAS - R21;2233355;HOSPITAL MUNICIPAL SAO JOSE DO NORTE;-32.0097314;-52.0410286;2020-06-13 13:17:00.0;0;8;0;3;0;0;0;0;0;0;0;0;0;0
431850;São José do Norte;-32.015;-52.042;RS;03 CRS;Região 21 - Sul;4306;Sul;15;PELOTAS - R21;2233355;HOSPITAL MUNICIPAL SAO JOSE DO NORTE;-32.0097314;-52.0410286;2020-06-14 12:52:27.0;0;8;0;3;0;0;0;0;0;0;0;0;0;0
431850;São José do Norte;-32.015;-52.042;RS;03 CRS;Região 21 - Sul;4306;Sul;15;PELOTAS - R21;2233355;HOSPITAL MUNICIPAL SAO JOSE DO NORTE;-32.0097314;-52.0410286;2020-06-15 17:34:45.0;0;8;0;3;0;0;0;0;0;0;0;0;0;0
431850;São José do Norte;-32.015;-52.042;RS;03 CRS;Região 21 - Sul;4306;Sul;15;PELOTAS - R21;2233355;HOSPITAL MUNICIPAL SAO JOSE DO NORTE;-32.0097314;-52.0410286;2020-06-16 12:09:42.0;0;8;0;3;0;0;0;0;0;0;0;0;0;0
431850;São José do Norte;-32.015;-52.042;RS;03 CRS;Região 21 - Sul;4306;Sul;15;PELOTAS - R21;2233355;HOSPITAL MUNICIPAL SAO JOSE DO NORTE;-32.0097314;-52.0410286;2020-06-17 17:08:37.0;0;8;0;3;0;0;0;0;0;0;0;0;0;0
431850;São José do Norte;-32.015;-52.042;RS;03 CRS;Região 21 - Sul;4306;Sul;15;PELOTAS - R21;2233355;HOSPITAL MUNICIPAL SAO JOSE DO NORTE;-32.0097314;-52.0410286;2020-06-18 11:57:30.0;0;8;0;3;0;0;0;0;0;0;0;0;0;0
431850;São José do Norte;-32.015;-52.042;RS;03 CRS;Região 21 - Sul;4306;Sul;15;PELOTAS - R21;2233355;HOSPITAL MUNICIPAL SAO JOSE DO NORTE;-32.0097314;-52.0410286;2020-06-19 11:53:32.0;0;8;0;3;0;0;0;0;0;0;0;0;0;0
431850;São José do Norte;-32.015;-52.042;RS;03 CRS;Região 21 - Sul;4306;Sul;15;PELOTAS - R21;2233355;HOSPITAL MUNICIPAL SAO JOSE DO NORTE;-32.0097314;-52.0410286;2020-06-20 13:18:04.0;0;8;0;3;0;0;0;0;0;0;0;0;0;0
431850;São José do Norte;-32.015;-52.042;RS;03 CRS;Região 21 - Sul;4306;Sul;15;PELOTAS - R21;2233355;HOSPITAL MUNICIPAL SAO JOSE DO NORTE;-32.0097314;-52.0410286;2020-06-21 14:09:04.0;0;8;0;3;0;0;0;0;0;0;0;0;0;0
431850;São José do Norte;-32.015;-52.042;RS;03 CRS;Região 21 - Sul;4306;Sul;15;PELOTAS - R21;2233355;HOSPITAL MUNICIPAL SAO JOSE DO NORTE;-32.0097314;-52.0410286;2020-06-22 14:11:45.0;0;8;0;3;0;0;0;0;1;0;0;0;0;0
431850;São José do Norte;-32.015;-52.042;RS;03 CRS;Região 21 - Sul;4306;Sul;15;PELOTAS - R21;2233355;HOSPITAL MUNICIPAL SAO JOSE DO NORTE;-32.0097314;-52.0410286;2020-06-23 23:08:38.0;0;8;0;3;0;0;0;0;0;1;0;0;0;0
431850;São José do Norte;-32.015;-52.042;RS;03 CRS;Região 21 - Sul;4306;Sul;15;PELOTAS - R21;2233355;HOSPITAL MUNICIPAL SAO JOSE DO NORTE;-32.0097314;-52.0410286;2020-06-24 15:18:32.0;0;8;0;3;0;0;0;0;0;1;0;0;0;0
430810;Feliz;-29.451;-51.306;RS;05 CRS;Região 26 - Uva Vale;4305;Serra;17;CAXIAS DO SUL - R23 R24 R25 R26;6014194;HOSPITAL MUNICIPAL SCHLATER;-29.4548208;-51.3062852;2020-06-12 07:24:32.0;0;6;0;3;0;0;0;0;0;0;0;0;0;0
430810;Feliz;-29.451;-51.306;RS;05 CRS;Região 26 - Uva Vale;4305;Serra;17;CAXIAS DO SUL - R23 R24 R25 R26;6014194;HOSPITAL MUNICIPAL SCHLATER;-29.4548208;-51.3062852;2020-06-13 18:49:28.0;0;6;0;3;0;0;0;0;0;0;0;0;0;0
430810;Feliz;-29.451;-51.306;RS;05 CRS;Região 26 - Uva Vale;4305;Serra;17;CAXIAS DO SUL - R23 R24 R25 R26;6014194;HOSPITAL MUNICIPAL SCHLATER;-29.4548208;-51.3062852;2020-06-15 08:19:01.0;0;6;0;3;0;0;0;0;0;0;0;0;0;0
430810;Feliz;-29.451;-51.306;RS;05 CRS;Região 26 - Uva Vale;4305;Serra;17;CAXIAS DO SUL - R23 R24 R25 R26;6014194;HOSPITAL MUNICIPAL SCHLATER;-29.4548208;-51.3062852;2020-06-16 12:30:33.0;0;6;0;3;0;0;0;0;0;0;0;0;0;0
430810;Feliz;-29.451;-51.306;RS;05 CRS;Região 26 - Uva Vale;4305;Serra;17;CAXIAS DO SUL - R23 R24 R25 R26;6014194;HOSPITAL MUNICIPAL SCHLATER;-29.4548208;-51.3062852;2020-06-17 13:59:15.0;0;6;0;3;0;0;0;0;0;0;0;0;0;0
430810;Feliz;-29.451;-51.306;RS;05 CRS;Região 26 - Uva Vale;4305;Serra;17;CAXIAS DO SUL - R23 R24 R25 R26;6014194;HOSPITAL MUNICIPAL SCHLATER;-29.4548208;-51.3062852;2020-06-18 14:15:03.0;0;6;0;3;0;0;0;0;0;0;0;0;0;0
430810;Feliz;-29.451;-51.306;RS;05 CRS;Região 26 - Uva Vale;4305;Serra;17;CAXIAS DO SUL - R23 R24 R25 R26;6014194;HOSPITAL MUNICIPAL SCHLATER;-29.4548208;-51.3062852;2020-06-19 14:33:27.0;0;6;0;3;0;0;0;0;1;0;0;0;0;0
430810;Feliz;-29.451;-51.306;RS;05 CRS;Região 26 - Uva Vale;4305;Serra;17;CAXIAS DO SUL - R23 R24 R25 R26;6014194;HOSPITAL MUNICIPAL SCHLATER;-29.4548208;-51.3062852;2020-06-20 20:13:21.0;0;6;0;3;0;0;0;0;0;0;0;0;0;0
430810;Feliz;-29.451;-51.306;RS;05 CRS;Região 26 - Uva Vale;4305;Serra;17;CAXIAS DO SUL - R23 R24 R25 R26;6014194;HOSPITAL MUNICIPAL SCHLATER;-29.4548208;-51.3062852;2020-06-22 08:44:02.0;0;6;0;3;0;0;0;0;0;0;0;0;0;0
430810;Feliz;-29.451;-51.306;RS;05 CRS;Região 26 - Uva Vale;4305;Serra;17;CAXIAS DO SUL - R23 R24 R25 R26;6014194;HOSPITAL MUNICIPAL SCHLATER;-29.4548208;-51.3062852;2020-06-23 14:15:17.0;0;6;0;3;0;0;0;0;0;0;0;0;0;0
430810;Feliz;-29.451;-51.306;RS;05 CRS;Região 26 - Uva Vale;4305;Serra;17;CAXIAS DO SUL - R23 R24 R25 R26;6014194;HOSPITAL MUNICIPAL SCHLATER;-29.4548208;-51.3062852;2020-06-24 13:51:20.0;0;6;0;3;0;0;0;0;0;0;0;0;0;0
431050;Iraí;-27.194;-53.251;RS;19 CRS;Região 15 - Caminho das Águas;4304;Norte;12;PALMEIRA DAS MISSOES - R15 R20;2228653;HOSPITAL N S AUXILIADORA IRAI;-27.1940617;-53.2570564;2020-06-11 18:06:06.0;0;10;0;2;0;0;0;0;0;0;0;0;0;0
431050;Iraí;-27.194;-53.251;RS;19 CRS;Região 15 - Caminho das Águas;4304;Norte;12;PALMEIRA DAS MISSOES - R15 R20;2228653;HOSPITAL N S AUXILIADORA IRAI;-27.1940617;-53.2570564;2020-06-12 16:53:20.0;0;10;0;2;0;0;0;0;0;0;0;0;0;0
431050;Iraí;-27.194;-53.251;RS;19 CRS;Região 15 - Caminho das Águas;4304;Norte;12;PALMEIRA DAS MISSOES - R15 R20;2228653;HOSPITAL N S AUXILIADORA IRAI;-27.1940617;-53.2570564;2020-06-13 18:33:30.0;0;10;0;2;0;0;0;0;0;0;0;0;0;0
431050;Iraí;-27.194;-53.251;RS;19 CRS;Região 15 - Caminho das Águas;4304;Norte;12;PALMEIRA DAS MISSOES - R15 R20;2228653;HOSPITAL N S AUXILIADORA IRAI;-27.1940617;-53.2570564;2020-06-14 14:48:48.0;0;10;0;2;0;0;0;0;0;0;0;0;0;0
431050;Iraí;-27.194;-53.251;RS;19 CRS;Região 15 - Caminho das Águas;4304;Norte;12;PALMEIRA DAS MISSOES - R15 R20;2228653;HOSPITAL N S AUXILIADORA IRAI;-27.1940617;-53.2570564;2020-06-15 16:46:07.0;0;10;0;2;0;0;0;0;0;0;0;0;0;0
431050;Iraí;-27.194;-53.251;RS;19 CRS;Região 15 - Caminho das Águas;4304;Norte;12;PALMEIRA DAS MISSOES - R15 R20;2228653;HOSPITAL N S AUXILIADORA IRAI;-27.1940617;-53.2570564;2020-06-16 17:11:14.0;0;10;0;2;0;0;0;0;0;0;0;0;0;0
431050;Iraí;-27.194;-53.251;RS;19 CRS;Região 15 - Caminho das Águas;4304;Norte;12;PALMEIRA DAS MISSOES - R15 R20;2228653;HOSPITAL N S AUXILIADORA IRAI;-27.1940617;-53.2570564;2020-06-18 16:13:27.0;0;10;0;2;0;0;0;0;0;0;0;0;0;0
431050;Iraí;-27.194;-53.251;RS;19 CRS;Região 15 - Caminho das Águas;4304;Norte;12;PALMEIRA DAS MISSOES - R15 R20;2228653;HOSPITAL N S AUXILIADORA IRAI;-27.1940617;-53.2570564;2020-06-19 16:54:06.0;0;10;0;2;0;0;0;0;0;0;0;0;0;0
431050;Iraí;-27.194;-53.251;RS;19 CRS;Região 15 - Caminho das Águas;4304;Norte;12;PALMEIRA DAS MISSOES - R15 R20;2228653;HOSPITAL N S AUXILIADORA IRAI;-27.1940617;-53.2570564;2020-06-21 10:04:41.0;0;10;0;2;0;0;0;0;0;0;0;0;0;0
431050;Iraí;-27.194;-53.251;RS;19 CRS;Região 15 - Caminho das Águas;4304;Norte;12;PALMEIRA DAS MISSOES - R15 R20;2228653;HOSPITAL N S AUXILIADORA IRAI;-27.1940617;-53.2570564;2020-06-22 17:42:36.0;0;10;0;2;0;0;0;0;0;0;0;0;0;0
431050;Iraí;-27.194;-53.251;RS;19 CRS;Região 15 - Caminho das Águas;4304;Norte;12;PALMEIRA DAS MISSOES - R15 R20;2228653;HOSPITAL N S AUXILIADORA IRAI;-27.1940617;-53.2570564;2020-06-23 17:07:55.0;0;10;0;2;0;0;0;0;0;0;0;0;0;0
431050;Iraí;-27.194;-53.251;RS;19 CRS;Região 15 - Caminho das Águas;4304;Norte;12;PALMEIRA DAS MISSOES - R15 R20;2228653;HOSPITAL N S AUXILIADORA IRAI;-27.1940617;-53.2570564;2020-06-24 18:21:35.0;0;10;0;2;0;0;0;0;0;0;0;0;0;0
432290;Viadutos;-27.569;-52.02;RS;11 CRS;Região 16 - Alto Uruguai Gaúcho;4304;Norte;13;ERECHIM - R16;2249537;HOSPITAL N S DA POMPEIA VIADUTOS;-27.5691124;-52.0204294;2020-06-11 12:18:33.0;0;8;0;1;0;0;0;0;0;0;0;0;0;0
432290;Viadutos;-27.569;-52.02;RS;11 CRS;Região 16 - Alto Uruguai Gaúcho;4304;Norte;13;ERECHIM - R16;2249537;HOSPITAL N S DA POMPEIA VIADUTOS;-27.5691124;-52.0204294;2020-06-12 12:58:42.0;0;8;0;1;0;0;0;0;0;0;0;0;0;0
432290;Viadutos;-27.569;-52.02;RS;11 CRS;Região 16 - Alto Uruguai Gaúcho;4304;Norte;13;ERECHIM - R16;2249537;HOSPITAL N S DA POMPEIA VIADUTOS;-27.5691124;-52.0204294;2020-06-13 14:13:03.0;0;8;0;1;0;0;0;0;0;0;0;0;0;0
432290;Viadutos;-27.569;-52.02;RS;11 CRS;Região 16 - Alto Uruguai Gaúcho;4304;Norte;13;ERECHIM - R16;2249537;HOSPITAL N S DA POMPEIA VIADUTOS;-27.5691124;-52.0204294;2020-06-14 18:00:01.0;0;8;0;1;0;0;0;0;0;0;0;0;0;0
432290;Viadutos;-27.569;-52.02;RS;11 CRS;Região 16 - Alto Uruguai Gaúcho;4304;Norte;13;ERECHIM - R16;2249537;HOSPITAL N S DA POMPEIA VIADUTOS;-27.5691124;-52.0204294;2020-06-15 12:34:30.0;0;8;0;1;0;0;0;0;0;0;0;0;0;0
432290;Viadutos;-27.569;-52.02;RS;11 CRS;Região 16 - Alto Uruguai Gaúcho;4304;Norte;13;ERECHIM - R16;2249537;HOSPITAL N S DA POMPEIA VIADUTOS;-27.5691124;-52.0204294;2020-06-16 12:40:20.0;0;8;0;1;0;0;0;0;0;0;0;0;0;0
432290;Viadutos;-27.569;-52.02;RS;11 CRS;Região 16 - Alto Uruguai Gaúcho;4304;Norte;13;ERECHIM - R16;2249537;HOSPITAL N S DA POMPEIA VIADUTOS;-27.5691124;-52.0204294;2020-06-17 11:46:20.0;0;8;0;1;0;0;0;0;0;0;0;0;0;0
432290;Viadutos;-27.569;-52.02;RS;11 CRS;Região 16 - Alto Uruguai Gaúcho;4304;Norte;13;ERECHIM - R16;2249537;HOSPITAL N S DA POMPEIA VIADUTOS;-27.5691124;-52.0204294;2020-06-18 18:12:12.0;0;8;0;1;0;0;0;0;0;0;0;0;0;0
432290;Viadutos;-27.569;-52.02;RS;11 CRS;Região 16 - Alto Uruguai Gaúcho;4304;Norte;13;ERECHIM - R16;2249537;HOSPITAL N S DA POMPEIA VIADUTOS;-27.5691124;-52.0204294;2020-06-19 10:31:27.0;0;8;0;1;0;0;0;0;0;0;0;0;0;0
432290;Viadutos;-27.569;-52.02;RS;11 CRS;Região 16 - Alto Uruguai Gaúcho;4304;Norte;13;ERECHIM - R16;2249537;HOSPITAL N S DA POMPEIA VIADUTOS;-27.5691124;-52.0204294;2020-06-20 12:18:44.0;0;8;0;1;0;0;0;0;1;0;0;0;0;0
432290;Viadutos;-27.569;-52.02;RS;11 CRS;Região 16 - Alto Uruguai Gaúcho;4304;Norte;13;ERECHIM - R16;2249537;HOSPITAL N S DA POMPEIA VIADUTOS;-27.5691124;-52.0204294;2020-06-21 10:14:51.0;0;8;0;1;0;0;0;0;1;0;0;0;0;0
432290;Viadutos;-27.569;-52.02;RS;11 CRS;Região 16 - Alto Uruguai Gaúcho;4304;Norte;13;ERECHIM - R16;2249537;HOSPITAL N S DA POMPEIA VIADUTOS;-27.5691124;-52.0204294;2020-06-22 12:03:23.0;0;8;0;1;0;0;0;0;1;0;0;0;0;0
432290;Viadutos;-27.569;-52.02;RS;11 CRS;Região 16 - Alto Uruguai Gaúcho;4304;Norte;13;ERECHIM - R16;2249537;HOSPITAL N S DA POMPEIA VIADUTOS;-27.5691124;-52.0204294;2020-06-23 12:32:16.0;0;8;0;1;0;0;0;0;1;0;0;0;0;0
432290;Viadutos;-27.569;-52.02;RS;11 CRS;Região 16 - Alto Uruguai Gaúcho;4304;Norte;13;ERECHIM - R16;2249537;HOSPITAL N S DA POMPEIA VIADUTOS;-27.5691124;-52.0204294;2020-06-24 14:13:12.0;0;8;0;1;0;0;0;0;0;0;0;0;0;0
430050;Alpestre;-27.249;-53.035;RS;19 CRS;Região 15 - Caminho das Águas;4304;Norte;12;PALMEIRA DAS MISSOES - R15 R20;2228564;HOSPITAL NOSSA SENHORA;-27.2522681;-53.0358861;2020-06-11 17:28:46.0;0;4;0;2;0;0;0;0;0;0;0;0;0;0
430050;Alpestre;-27.249;-53.035;RS;19 CRS;Região 15 - Caminho das Águas;4304;Norte;12;PALMEIRA DAS MISSOES - R15 R20;2228564;HOSPITAL NOSSA SENHORA;-27.2522681;-53.0358861;2020-06-12 17:13:58.0;0;4;0;2;0;0;0;0;0;0;0;0;0;0
430050;Alpestre;-27.249;-53.035;RS;19 CRS;Região 15 - Caminho das Águas;4304;Norte;12;PALMEIRA DAS MISSOES - R15 R20;2228564;HOSPITAL NOSSA SENHORA;-27.2522681;-53.0358861;2020-06-13 16:30:16.0;0;4;0;2;0;0;0;0;0;0;0;0;0;0
430050;Alpestre;-27.249;-53.035;RS;19 CRS;Região 15 - Caminho das Águas;4304;Norte;12;PALMEIRA DAS MISSOES - R15 R20;2228564;HOSPITAL NOSSA SENHORA;-27.2522681;-53.0358861;2020-06-14 16:52:03.0;0;4;0;2;0;0;0;0;0;0;0;0;0;0
430050;Alpestre;-27.249;-53.035;RS;19 CRS;Região 15 - Caminho das Águas;4304;Norte;12;PALMEIRA DAS MISSOES - R15 R20;2228564;HOSPITAL NOSSA SENHORA;-27.2522681;-53.0358861;2020-06-15 17:48:51.0;0;4;0;2;0;0;0;0;0;0;0;0;0;0
430050;Alpestre;-27.249;-53.035;RS;19 CRS;Região 15 - Caminho das Águas;4304;Norte;12;PALMEIRA DAS MISSOES - R15 R20;2228564;HOSPITAL NOSSA SENHORA;-27.2522681;-53.0358861;2020-06-16 17:20:11.0;0;4;0;2;0;0;0;0;0;0;0;0;0;0
430050;Alpestre;-27.249;-53.035;RS;19 CRS;Região 15 - Caminho das Águas;4304;Norte;12;PALMEIRA DAS MISSOES - R15 R20;2228564;HOSPITAL NOSSA SENHORA;-27.2522681;-53.0358861;2020-06-17 17:01:18.0;0;4;0;2;0;0;0;0;0;0;0;0;0;0
430050;Alpestre;-27.249;-53.035;RS;19 CRS;Região 15 - Caminho das Águas;4304;Norte;12;PALMEIRA DAS MISSOES - R15 R20;2228564;HOSPITAL NOSSA SENHORA;-27.2522681;-53.0358861;2020-06-18 17:12:23.0;0;4;0;2;0;0;0;0;0;0;0;0;0;0
430050;Alpestre;-27.249;-53.035;RS;19 CRS;Região 15 - Caminho das Águas;4304;Norte;12;PALMEIRA DAS MISSOES - R15 R20;2228564;HOSPITAL NOSSA SENHORA;-27.2522681;-53.0358861;2020-06-19 16:59:18.0;0;4;0;2;0;0;0;0;0;0;0;0;0;0
430050;Alpestre;-27.249;-53.035;RS;19 CRS;Região 15 - Caminho das Águas;4304;Norte;12;PALMEIRA DAS MISSOES - R15 R20;2228564;HOSPITAL NOSSA SENHORA;-27.2522681;-53.0358861;2020-06-20 15:54:27.0;0;4;0;2;0;0;0;0;0;0;0;0;0;0
430050;Alpestre;-27.249;-53.035;RS;19 CRS;Região 15 - Caminho das Águas;4304;Norte;12;PALMEIRA DAS MISSOES - R15 R20;2228564;HOSPITAL NOSSA SENHORA;-27.2522681;-53.0358861;2020-06-21 17:10:37.0;0;4;0;2;0;0;0;0;0;0;0;0;0;0
430050;Alpestre;-27.249;-53.035;RS;19 CRS;Região 15 - Caminho das Águas;4304;Norte;12;PALMEIRA DAS MISSOES - R15 R20;2228564;HOSPITAL NOSSA SENHORA;-27.2522681;-53.0358861;2020-06-22 17:17:36.0;0;4;0;2;0;0;0;0;0;0;0;0;0;0
430050;Alpestre;-27.249;-53.035;RS;19 CRS;Região 15 - Caminho das Águas;4304;Norte;12;PALMEIRA DAS MISSOES - R15 R20;2228564;HOSPITAL NOSSA SENHORA;-27.2522681;-53.0358861;2020-06-23 17:05:39.0;0;4;0;2;0;0;0;0;0;0;0;0;0;0
430050;Alpestre;-27.249;-53.035;RS;19 CRS;Região 15 - Caminho das Águas;4304;Norte;12;PALMEIRA DAS MISSOES - R15 R20;2228564;HOSPITAL NOSSA SENHORA;-27.2522681;-53.0358861;2020-06-24 16:59:03.0;0;4;0;2;0;0;0;0;0;0;0;0;0;0
430050;Alpestre;-27.249;-53.035;RS;19 CRS;Região 15 - Caminho das Águas;4304;Norte;12;PALMEIRA DAS MISSOES - R15 R20;2228564;HOSPITAL NOSSA SENHORA;-27.2522681;-53.0358861;2020-06-25 07:09:53.0;0;4;0;2;0;0;0;0;0;0;0;0;0;0
430350;Camaquã;-30.851;-51.812;RS;02 CRS;Região 09 - Carbonífera/Costa Doce;4302;Metropolitana;07;PORTO ALEGRE - R09 R10;2257548;HOSPITAL NOSSA SENHORA APARECIDA DE CAMAQUA;-30.8484168;-51.8148359;2020-06-11 11:35:49.0;0;20;0;6;0;0;0;0;4;1;0;0;0;0
430350;Camaquã;-30.851;-51.812;RS;02 CRS;Região 09 - Carbonífera/Costa Doce;4302;Metropolitana;07;PORTO ALEGRE - R09 R10;2257548;HOSPITAL NOSSA SENHORA APARECIDA DE CAMAQUA;-30.8484168;-51.8148359;2020-06-12 13:13:46.0;0;20;0;6;0;0;0;0;7;1;0;0;0;0
430350;Camaquã;-30.851;-51.812;RS;02 CRS;Região 09 - Carbonífera/Costa Doce;4302;Metropolitana;07;PORTO ALEGRE - R09 R10;2257548;HOSPITAL NOSSA SENHORA APARECIDA DE CAMAQUA;-30.8484168;-51.8148359;2020-06-13 10:27:36.0;0;20;0;6;0;0;0;0;4;0;0;0;0;0
430350;Camaquã;-30.851;-51.812;RS;02 CRS;Região 09 - Carbonífera/Costa Doce;4302;Metropolitana;07;PORTO ALEGRE - R09 R10;2257548;HOSPITAL NOSSA SENHORA APARECIDA DE CAMAQUA;-30.8484168;-51.8148359;2020-06-14 17:58:20.0;0;20;0;6;0;0;0;0;4;0;0;0;0;0
430350;Camaquã;-30.851;-51.812;RS;02 CRS;Região 09 - Carbonífera/Costa Doce;4302;Metropolitana;07;PORTO ALEGRE - R09 R10;2257548;HOSPITAL NOSSA SENHORA APARECIDA DE CAMAQUA;-30.8484168;-51.8148359;2020-06-15 08:36:03.0;0;20;0;6;0;0;0;0;5;0;0;0;0;0
430350;Camaquã;-30.851;-51.812;RS;02 CRS;Região 09 - Carbonífera/Costa Doce;4302;Metropolitana;07;PORTO ALEGRE - R09 R10;2257548;HOSPITAL NOSSA SENHORA APARECIDA DE CAMAQUA;-30.8484168;-51.8148359;2020-06-16 08:27:30.0;0;20;0;6;0;0;0;0;2;0;0;0;0;0
430350;Camaquã;-30.851;-51.812;RS;02 CRS;Região 09 - Carbonífera/Costa Doce;4302;Metropolitana;07;PORTO ALEGRE - R09 R10;2257548;HOSPITAL NOSSA SENHORA APARECIDA DE CAMAQUA;-30.8484168;-51.8148359;2020-06-17 10:07:57.0;0;20;0;6;0;0;0;0;1;1;0;0;0;0
430350;Camaquã;-30.851;-51.812;RS;02 CRS;Região 09 - Carbonífera/Costa Doce;4302;Metropolitana;07;PORTO ALEGRE - R09 R10;2257548;HOSPITAL NOSSA SENHORA APARECIDA DE CAMAQUA;-30.8484168;-51.8148359;2020-06-18 08:16:55.0;0;20;0;6;0;0;0;0;4;2;0;0;0;0
430350;Camaquã;-30.851;-51.812;RS;02 CRS;Região 09 - Carbonífera/Costa Doce;4302;Metropolitana;07;PORTO ALEGRE - R09 R10;2257548;HOSPITAL NOSSA SENHORA APARECIDA DE CAMAQUA;-30.8484168;-51.8148359;2020-06-19 08:17:27.0;0;20;0;6;0;0;0;0;4;2;0;0;0;0
430350;Camaquã;-30.851;-51.812;RS;02 CRS;Região 09 - Carbonífera/Costa Doce;4302;Metropolitana;07;PORTO ALEGRE - R09 R10;2257548;HOSPITAL NOSSA SENHORA APARECIDA DE CAMAQUA;-30.8484168;-51.8148359;2020-06-20 10:09:32.0;0;20;0;6;0;0;0;0;6;2;0;0;0;0
430350;Camaquã;-30.851;-51.812;RS;02 CRS;Região 09 - Carbonífera/Costa Doce;4302;Metropolitana;07;PORTO ALEGRE - R09 R10;2257548;HOSPITAL NOSSA SENHORA APARECIDA DE CAMAQUA;-30.8484168;-51.8148359;2020-06-21 10:37:17.0;0;20;0;6;0;0;0;0;3;2;0;0;0;0
430350;Camaquã;-30.851;-51.812;RS;02 CRS;Região 09 - Carbonífera/Costa Doce;4302;Metropolitana;07;PORTO ALEGRE - R09 R10;2257548;HOSPITAL NOSSA SENHORA APARECIDA DE CAMAQUA;-30.8484168;-51.8148359;2020-06-22 08:24:57.0;0;20;0;6;0;0;0;0;2;4;0;0;0;0
430350;Camaquã;-30.851;-51.812;RS;02 CRS;Região 09 - Carbonífera/Costa Doce;4302;Metropolitana;07;PORTO ALEGRE - R09 R10;2257548;HOSPITAL NOSSA SENHORA APARECIDA DE CAMAQUA;-30.8484168;-51.8148359;2020-06-23 09:17:27.0;0;20;0;6;0;0;0;0;2;3;0;0;0;0
